聯邦銀,	2838
Year,最高價,日期,最低價,日期,收盤平均價
2000,13.35,2/11,4.43,11/20,8.05
2001,8.50,3/27,4.50,9/24,5.98
2002,8.55,4/25,4.84,9/25,6.03
2003,11.30,1/24,6.50,4/28,8.54
2004,14.00,3/05,8.90,8/18,10.83
2005,12.75,1/20,8.66,9/22,10.18
2006,9.43,1/06,7.26,3/14,8.44
2007,11.15,7/19,6.71,12/21,8.23
2008,8.40,3/24,3.76,10/27,6.10
2009,6.69,5/05,5.05,1/17,5.85
2010,11.45,12/31,5.21,2/09,7.46
2011,12.50,1/04,9.06,12/19,10.58
2012,11.15,7/30,8.90,6/04,10.24
2013,11.95,2/04,10.30,8/30,11.06
2014,11.45,7/21,10.00,10/17,10.68
2015,11.15,4/27,8.36,8/24,10.13
2016,9.55,3/07,8.46,7/11,8.92
2017,9.37,12/22,8.83,8/14,9.10
2018,10.75,8/09,9.03,2/09,9.83
