宏璟,	2527
Year,最高價,日期,最低價,日期,收盤平均價
2000,17.00,2/21,4.65,11/20,9.38
2001,7.80,2/21,2.65,11/29,4.54
2002,7.45,4/25,1.90,9/09,3.32
2003,5.70,12/30,1.77,5/22,3.47
2004,9.00,3/03,3.40,8/19,5.43
2005,6.05,1/03,2.48,11/08,3.67
2006,23.75,12/18,3.46,1/23,8.87
2007,21.60,3/03,11.35,12/21,16.56
2008,22.80,4/14,3.21,11/21,12.23
2009,21.85,10/06,3.46,1/21,13.16
2010,23.90,1/14,15.70,5/21,18.35
2011,26.45,1/13,9.35,12/20,17.45
2012,14.95,3/05,9.91,6/04,12.55
2013,19.70,11/04,12.60,1/29,14.51
2014,21.30,12/17,15.60,10/16,17.35
2015,24.30,4/15,15.55,12/02,19.27
2016,19.80,11/29,14.85,1/15,17.38
2017,24.95,12/29,18.60,8/15,20.39
2018,35.70,6/19,21.60,10/30,27.87
2019,25.75,1/25,20.60,5/24,22.89
