大眾控,	3701
Year,最高價,日期,最低價,日期,收盤平均價
2004,10.30,8/31,4.45,12/08,5.99
2005,5.53,6/27,3.25,4/21,4.38
2006,5.29,10/18,1.36,9/21,3.19
2007,13.00,10/18,3.65,5/17,6.26
2008,9.36,1/02,2.13,10/02,5.79
2009,5.00,4/24,2.87,7/30,3.78
2010,12.45,12/31,3.62,7/05,5.23
2011,14.00,1/25,8.11,11/23,10.40
2012,10.25,9/28,8.21,6/14,9.26
2013,9.78,2/18,4.90,10/01,7.98
2014,9.63,11/25,6.97,2/19,8.64
2015,9.88,7/20,7.47,10/30,8.88
2016,9.67,4/22,5.26,7/06,8.05
2017,7.43,9/28,5.55,9/25,6.36
2018,14.15,11/15,5.72,10/12,7.76
2019,15.65,6/18,11.55,2/22,13.88
