欣高,	9931
Year,最高價,日期,最低價,日期,收盤平均價
2000,18.90,3/27,6.60,11/22,11.88
2001,9.10,3/21,5.80,12/03,7.19
2002,9.20,4/30,6.00,10/08,7.40
2003,9.20,3/18,6.60,1/09,7.71
2004,13.00,2/17,8.10,1/07,10.51
2005,12.40,12/28,10.70,1/14,11.28
2006,14.45,4/18,11.55,7/12,12.74
2007,19.00,6/29,13.10,2/02,15.77
2008,22.50,5/23,13.50,10/09,16.36
2009,18.65,11/19,14.55,1/21,16.81
2010,22.95,4/06,17.20,2/05,19.74
2011,26.30,11/14,19.40,1/06,22.67
2012,28.20,3/15,21.40,6/04,24.28
2013,41.30,9/25,25.00,2/05,33.91
2014,43.80,6/30,36.65,12/18,40.38
2015,39.25,5/12,27.40,8/24,33.82
2016,33.80,5/20,29.95,5/13,31.37
2017,33.90,5/26,30.10,1/20,31.05
2018,35.40,6/28,30.55,10/30,31.83
2019,36.75,9/18,31.15,1/16,33.77
