友華,	4120
Year,最高價,日期,最低價,日期,收盤平均價
2003,21.60,11/05,18.80,12/11,19.53
2004,20.80,02/09,10.10,08/26,15.44
2005,21.50,10/21,14.00,04/28,17.00
2006,29.00,12/18,18.70,01/06,21.88
2007,72.30,07/13,27.40,01/02,45.30
2008,70.40,05/19,33.20,01/28,46.73
2009,80.20,07/20,42.50,01/20,61.16
2010,66.90,10/04,46.70,02/06,56.72
2011,55.40,01/05,30.00,12/19,46.78
2012,51.90,12/19,33.10,01/02,45.06
2013,111.00,09/09,47.60,01/02,77.85
2014,104.00,07/04,63.00,11/19,84.49
2015,70.20,01/05,40.10,08/25,61.24
2016,70.80,07/19,46.40,05/16,60.04
2017,91.20,12/07,60.00,02/02,76.43
