昭輝,	1339
Year,最高價,日期,最低價,日期,收盤平均價
2012,32.40,12/22,24.50,6/04,27.50
2013,55.00,12/09,28.10,1/22,37.40
2014,114.50,12/04,46.10,1/16,77.73
2015,115.50,1/19,47.65,10/05,79.54
2016,64.30,3/09,35.05,11/18,47.22
2017,57.30,9/07,37.70,1/03,43.15
2018,45.20,8/16,31.30,10/26,39.48
2019,55.00,12/31,33.80,5/15,39.48
