萬海,	2615
Year,最高價,日期,最低價,日期,收盤平均價
2000,33.30,2/21,13.80,9/20,23.17
2001,22.00,1/04,10.50,10/08,15.07
2002,30.80,12/20,11.80,1/21,20.69
2003,35.50,7/29,25.00,4/28,30.60
2004,37.30,10/12,23.40,5/18,30.98
2005,37.30,2/25,18.90,10/28,28.76
2006,24.25,5/08,17.25,9/12,20.11
2007,33.95,11/07,19.00,1/11,24.71
2008,31.20,1/15,10.80,10/28,21.12
2009,18.90,5/26,12.55,1/21,15.67
2010,26.00,12/31,14.90,2/09,19.85
2011,26.15,1/04,12.35,11/30,18.72
2012,17.65,3/01,13.10,5/18,15.39
2013,17.65,1/11,14.35,11/26,16.13
2014,29.00,12/01,14.05,3/21,18.23
2015,38.80,3/25,15.20,11/25,26.76
2016,21.70,3/08,14.60,11/09,17.03
2017,21.35,8/28,16.30,4/20,18.11
