建大,	2106
Year,最高價,日期,最低價,日期,收盤平均價
2000,35.80,2/21,10.00,12/29,22.67
2001,17.00,3/01,8.55,9/14,11.74
2002,45.30,11/13,9.50,1/17,25.35
2003,41.50,1/21,26.10,5/02,32.98
2004,37.80,3/19,20.00,5/18,26.89
2005,26.30,1/03,13.15,10/20,20.02
2006,22.50,12/12,12.05,3/24,15.53
2007,40.30,7/26,16.75,3/05,25.96
2008,29.90,4/14,11.30,10/28,20.43
2009,49.70,7/22,12.25,1/21,31.60
2010,39.20,7/29,28.05,5/25,32.92
2011,45.50,7/20,29.40,12/19,35.89
2012,39.25,7/30,29.80,1/02,35.03
2013,80.70,7/12,36.55,1/17,58.84
2014,76.80,3/06,59.20,10/13,66.50
2015,66.80,2/04,40.20,8/25,53.77
2016,58.40,4/20,45.00,1/18,50.16
2017,51.00,3/20,37.10,12/27,45.47
