華碩,	2357
Year,最高價,日期,最低價,日期,收盤平均價
2000,426.00,4/06,94.50,12/28,254.75
2001,181.00,3/16,94.50,9/26,144.10
2002,187.00,2/18,58.50,12/20,110.73
2003,119.00,7/28,58.50,2/27,79.43
2004,90.50,3/03,65.00,8/13,77.59
2005,105.00,12/26,79.00,8/29,88.74
2006,110.00,1/12,67.50,6/09,83.99
2007,116.00,11/01,75.40,3/29,90.92
2008,101.00,5/02,32.05,11/21,73.60
2009,66.50,11/25,29.50,2/02,47.66
2010,289.50,12/10,49.00,5/17,168.97
2011,311.00,7/28,178.00,11/24,246.87
2012,342.00,12/14,212.00,1/02,287.28
2013,382.00,3/05,204.00,10/15,288.64
2014,358.00,12/04,267.00,1/03,310.36
2015,359.00,1/09,243.50,8/24,299.60
2016,291.50,3/21,252.00,5/19,274.19
2017,308.00,4/05,241.00,8/25,273.82
2018,284.00,1/23,195.50,12/25,257.90
2019,243.00,11/20,196.50,10/03,220.12
