常珵,	8097
Year,最高價,日期,最低價,日期,收盤平均價
2004,34.70,03/04,18.10,12/23,24.79
2005,29.60,07/26,18.10,01/25,22.23
2006,22.70,04/14,12.45,11/15,16.74
2007,22.70,08/13,10.00,11/28,15.07
2008,13.15,01/04,1.93,12/08,6.63
2009,7.72,10/30,1.93,01/10,4.64
2010,11.60,06/28,4.88,05/27,8.29
2011,8.60,02/18,2.40,07/29,6.37
2012,13.90,10/03,4.21,06/04,6.61
2013,11.80,02/27,5.30,12/31,8.83
2014,23.55,06/17,6.35,01/07,17.62
2015,20.75,05/22,8.38,01/20,16.00
2016,16.40,04/27,7.30,02/23,12.86
2017,14.30,03/08,9.85,11/15,12.33
