振維,	3520
Year,最高價,日期,最低價,日期,收盤平均價
2007,30.20,10/16,22.80,11/27,26.15
2008,24.30,01/04,6.60,11/20,14.80
2009,17.40,12/31,6.70,02/02,13.12
2010,19.60,01/15,10.50,11/09,16.28
2011,18.40,05/18,10.05,03/16,15.14
2012,15.00,03/22,9.72,11/21,12.33
2013,32.10,12/31,11.90,01/07,16.27
2014,154.00,12/29,27.70,01/03,67.33
2015,169.00,02/05,53.80,08/19,102.92
2016,138.50,09/02,74.70,05/11,102.17
2017,151.50,03/07,34.50,12/28,88.83
