榮化,	1704
Year,最高價,日期,最低價,日期,收盤平均價
2000,25.30,2/21,9.00,11/21,17.15
2001,13.80,2/06,6.35,7/25,9.43
2002,14.95,3/26,8.10,1/15,11.77
2003,17.50,1/23,10.65,4/28,13.16
2004,15.30,3/05,11.50,6/18,13.34
2005,25.85,11/01,14.75,1/07,19.49
2006,35.40,11/14,21.85,3/24,26.15
2007,46.90,7/25,26.95,5/03,35.18
2008,44.40,5/21,15.35,10/28,30.17
2009,40.90,11/23,19.90,3/03,30.79
2010,70.80,11/11,34.50,2/06,48.14
2011,94.00,3/14,37.10,12/16,64.92
2012,59.40,2/06,28.15,11/01,43.36
2013,42.20,7/25,32.80,4/16,36.73
2014,42.80,1/13,12.15,8/19,24.72
2015,38.45,12/02,16.00,1/19,21.31
2016,46.70,12/21,26.15,1/18,37.08
2017,49.95,12/29,39.70,8/29,42.91
