遠東新,	1402
Year,最高價,日期,最低價,日期,收盤平均價
2000,85.00,2/18,21.70,10/19,45.17
2001,30.90,2/05,8.60,10/19,17.64
2002,18.50,4/25,9.05,10/04,13.13
2003,19.70,11/06,10.05,4/28,14.57
2004,27.20,10/06,15.80,5/18,21.45
2005,26.50,8/12,17.05,10/20,22.06
2006,30.70,5/08,20.55,1/02,25.08
2007,48.45,10/12,25.10,3/06,34.50
2008,57.90,3/25,15.35,10/28,37.09
2009,43.30,10/26,18.90,3/03,33.42
2010,52.20,11/08,29.55,5/25,38.71
2011,52.20,1/04,28.50,9/27,41.06
2012,38.55,2/10,28.10,6/04,33.08
2013,35.15,10/07,29.95,4/09,32.71
2014,35.00,7/29,29.40,12/17,31.77
2015,34.95,5/19,24.25,12/14,30.60
2016,28.50,3/08,21.90,5/19,24.27
2017,28.10,2/22,23.60,6/16,25.28
2018,37.40,9/21,23.85,2/09,29.65
2019,34.40,6/27,27.00,8/15,30.54
