聚亨,	2022
Year,最高價,日期,最低價,日期,收盤平均價
2000,14.10,2/21,1.90,11/22,6.18
2001,4.85,2/21,1.35,9/24,2.52
2002,7.65,3/27,1.99,1/02,4.77
2003,11.10,11/17,5.30,3/12,8.40
2004,16.90,3/15,7.70,5/18,10.92
2005,10.90,2/22,4.35,10/28,7.40
2006,9.00,12/19,4.36,9/15,5.45
2007,8.95,7/19,5.98,8/17,7.10
2008,14.90,5/20,3.90,10/28,8.34
2009,7.00,4/13,4.38,3/03,5.52
2010,9.50,9/20,5.30,6/08,7.24
2011,10.30,2/08,4.96,11/24,7.86
2012,7.28,2/20,4.13,10/30,5.41
2013,6.97,1/10,5.22,4/16,5.88
2014,7.49,8/27,5.05,5/02,5.76
2015,6.22,1/07,3.44,8/26,4.80
2016,5.00,11/28,3.41,6/27,4.04
2017,7.12,3/08,4.78,1/10,5.80
