帆宣,	6196
Year,最高價,日期,最低價,日期,收盤平均價
2004,71.50,5/26,40.00,8/04,49.76
2005,52.50,7/29,25.50,10/27,38.99
2006,35.80,1/06,21.75,9/15,28.06
2007,34.90,8/03,15.80,12/21,25.88
2008,21.80,5/22,6.83,11/21,15.01
2009,20.60,12/17,6.80,1/21,12.69
2010,19.85,1/04,13.00,5/26,16.40
2011,26.90,7/25,15.40,12/09,20.91
2012,25.30,3/02,13.90,11/21,18.90
2013,23.00,5/02,16.20,8/28,18.34
2014,27.20,5/30,17.70,1/06,22.53
2015,31.65,4/24,14.80,8/25,23.86
2016,31.30,7/21,20.80,1/14,26.74
2017,45.80,5/22,28.20,1/03,37.99
2018,82.80,5/17,37.10,2/09,56.40
