合機,	1618
Year,最高價,日期,最低價,日期,收盤平均價
2000,10.00,9/15,4.60,11/22,6.13
2001,7.50,2/06,3.20,9/24,5.08
2002,11.85,3/26,4.50,1/07,8.09
2003,33.00,12/31,9.90,1/02,15.72
2004,47.10,1/09,11.30,12/20,21.61
2005,13.00,2/22,5.48,10/28,9.39
2006,9.60,12/05,5.81,3/20,6.89
2007,15.00,7/18,7.70,1/11,10.64
2008,13.10,5/20,3.88,11/21,8.94
2009,31.75,5/26,4.86,1/10,17.60
2010,24.95,12/27,14.85,5/26,19.87
2011,23.45,1/05,7.77,12/20,15.50
2012,12.85,9/24,8.74,1/02,10.62
2013,12.40,4/26,9.21,11/13,10.64
2014,10.60,3/13,7.67,10/27,9.27
2015,9.99,1/26,6.01,8/25,7.68
2016,9.16,4/08,6.81,1/08,7.87
2017,10.65,9/08,8.06,4/20,8.81
2018,11.55,4/10,7.66,10/30,9.17
2019,10.05,12/10,8.01,10/07,8.56
