華城,	1519
Year,最高價,日期,最低價,日期,收盤平均價
2000,42.40,2/17,18.10,12/04,30.08
2001,29.90,2/06,10.45,7/25,16.84
2002,21.20,4/02,12.00,10/14,16.00
2003,18.30,1/24,10.00,5/05,12.48
2004,13.70,3/05,7.80,11/29,10.23
2005,11.50,9/12,8.05,3/30,9.43
2006,16.35,12/29,8.41,3/21,10.85
2007,59.90,9/29,15.70,1/12,35.05
2008,60.80,5/21,19.85,10/28,41.46
2009,39.00,4/13,27.30,1/20,32.30
2010,33.30,1/05,19.90,5/27,24.56
2011,26.80,4/08,11.50,11/24,19.35
2012,19.00,2/22,11.20,11/21,13.72
2013,19.20,10/31,11.55,2/04,14.33
2014,18.50,1/02,14.10,12/01,16.09
2015,18.35,5/13,13.15,8/24,15.54
2016,20.30,10/07,13.65,1/06,16.33
2017,24.65,8/31,16.30,7/28,18.64
2018,32.35,4/10,16.40,10/26,21.85
