鉅祥,	2476
Year,最高價,日期,最低價,日期,收盤平均價
2001,41.50,12/13,21.20,10/16,28.53
2002,54.00,4/04,18.60,12/30,33.00
2003,29.50,7/10,15.30,5/02,20.76
2004,32.20,2/24,17.70,8/04,23.63
2005,29.10,12/26,18.30,1/12,23.27
2006,49.20,12/29,23.00,3/08,31.98
2007,82.20,6/12,32.30,12/18,57.64
2008,40.90,5/20,12.55,12/31,26.63
2009,29.55,12/16,12.50,1/21,19.49
2010,33.50,4/29,21.00,2/06,25.30
2011,24.60,2/08,14.00,12/19,19.97
2012,19.25,3/05,14.00,6/04,16.47
2013,21.20,12/23,16.05,6/25,17.82
2014,29.20,12/02,20.35,1/03,25.07
2015,29.25,3/09,17.05,8/24,23.64
2016,26.80,9/20,20.70,1/18,23.69
2017,29.50,2/14,24.00,8/14,26.04
