康聯訊,	3672
Year,最高價,日期,最低價,日期,收盤平均價
2015,65.00,04/28,27.00,08/24,50.81
2016,39.00,01/25,28.50,11/10,34.12
2017,37.40,03/17,18.35,12/25,29.50
