智冠,	5478
Year,最高價,日期,最低價,日期,收盤平均價
2001,192.00,04/12,42.20,09/21,104.68
2002,164.00,05/03,82.00,01/02,127.94
2003,179.00,08/01,76.50,03/10,116.08
2004,148.00,02/23,48.60,10/19,87.15
2005,67.00,01/07,30.75,09/13,46.03
2006,70.70,12/27,23.00,08/24,37.11
2007,108.50,07/12,51.20,03/05,81.25
2008,120.50,05/21,57.00,10/13,87.65
2009,225.50,07/20,78.00,01/15,163.89
2010,214.00,01/04,118.50,10/20,163.92
2011,141.50,01/21,48.10,12/09,102.07
2012,81.70,02/24,41.50,11/01,67.62
2013,75.80,10/03,45.60,04/16,62.18
2014,132.50,06/06,67.80,02/05,99.23
2015,111.00,01/28,36.35,08/25,69.25
2016,76.40,03/04,54.80,05/10,67.76
2017,96.80,05/25,62.20,02/03,76.51
