勝昱,	4304
Year,最高價,日期,最低價,日期,收盤平均價
2000,72.50,04/14,18.40,12/29,42.15
2001,31.30,04/02,11.55,11/01,20.39
2002,19.20,03/15,10.10,11/04,13.86
2003,11.65,01/16,7.10,09/10,9.02
2004,27.40,06/14,9.35,12/10,15.22
2005,13.20,07/28,9.20,01/12,11.15
2006,10.00,01/05,1.55,08/02,5.19
2007,18.80,11/05,3.50,03/14,6.43
2008,13.50,02/18,2.89,12/31,9.02
2009,11.05,11/18,3.02,01/05,8.81
2010,31.15,07/16,8.98,02/26,20.60
2011,19.90,03/22,9.11,11/29,15.33
2012,12.50,04/13,5.54,11/14,9.47
2013,11.65,04/02,6.21,01/08,8.49
2014,13.65,08/19,7.87,03/24,11.20
2015,20.75,07/03,8.80,01/05,12.94
2016,13.80,01/15,5.23,05/05,8.00
2017,9.29,01/19,4.56,12/08,6.07
