大展證,	6020
Year,最高價,日期,最低價,日期,收盤平均價
2003,15.00,10/13,11.80,05/16,13.82
2004,29.60,04/05,14.60,01/09,20.54
2005,19.30,03/01,14.00,11/07,16.40
2006,18.10,05/08,13.30,06/21,15.08
2007,33.05,08/06,15.40,05/16,20.93
2008,26.20,04/11,9.66,10/27,16.60
2009,19.70,09/25,10.60,02/23,16.11
2010,19.60,01/04,14.80,02/06,17.27
2011,20.70,01/04,11.55,11/24,17.70
2012,16.95,02/10,11.60,01/12,14.39
2013,20.70,12/31,13.00,05/07,16.80
2014,25.50,01/16,15.80,10/28,21.69
2015,19.85,04/27,10.60,08/24,16.30
2016,13.90,03/17,11.40,11/09,12.30
2017,16.35,12/01,11.80,01/11,14.18
