正峰新,	1538
Year,最高價,日期,最低價,日期,收盤平均價
2002,28.40,8/27,15.00,11/06,21.19
2003,67.00,11/21,25.20,1/02,44.62
2004,79.50,4/13,31.40,12/06,57.16
2005,44.60,9/06,32.30,6/24,38.12
2006,51.00,6/14,30.20,11/10,41.17
2007,42.95,1/10,14.45,11/12,28.12
2008,29.65,6/10,16.50,1/23,23.11
2009,38.95,12/30,17.65,6/16,24.52
2010,47.30,1/20,24.85,11/09,36.57
2011,58.00,4/08,15.45,12/21,36.02
2012,24.60,2/10,7.20,11/07,13.31
2013,19.30,3/15,8.50,11/11,12.52
2014,13.50,2/19,5.85,10/21,9.57
2015,10.25,1/05,4.00,8/25,6.52
2016,7.72,9/29,4.20,5/18,5.40
2017,9.49,5/26,4.80,12/07,6.37
