大毅,	2478
Year,最高價,日期,最低價,日期,收盤平均價
2001,40.00,12/13,18.30,10/08,27.44
2002,53.50,4/22,18.00,12/20,33.01
2003,37.50,7/09,19.40,2/07,27.69
2004,39.30,4/16,16.40,12/01,25.72
2005,24.50,12/30,16.00,8/31,18.93
2006,40.00,8/16,20.70,3/15,30.83
2007,224.50,4/04,20.05,12/21,71.01
2008,36.10,3/13,13.50,10/28,21.96
2009,47.80,12/31,12.00,1/21,20.56
2010,51.10,1/05,29.00,11/04,37.69
2011,35.45,1/03,14.15,12/20,26.43
2012,23.20,3/05,15.80,7/25,18.38
2013,18.20,1/16,13.80,11/21,15.96
2014,25.90,6/09,14.40,10/16,18.04
2015,20.35,3/06,11.65,7/27,15.46
2016,20.35,10/24,13.55,1/18,16.80
2017,38.75,12/29,18.80,1/05,23.87
2018,155.50,6/12,27.35,2/09,65.25
2019,60.60,3/29,31.05,8/15,46.18
