劍湖山,	5701
Year,最高價,日期,最低價,日期,收盤平均價
2000,33.90,02/09,14.60,12/11,24.36
2001,20.30,02/05,8.30,12/04,12.46
2002,12.55,07/01,6.95,10/08,9.41
2003,12.50,01/24,6.10,05/02,8.44
2004,15.20,02/10,8.05,08/18,10.41
2005,26.30,06/08,10.35,02/22,17.16
2006,23.95,12/11,16.75,02/13,19.12
2007,21.35,01/02,11.55,12/18,16.97
2008,24.35,04/15,5.40,11/20,14.02
2009,17.40,07/07,6.40,03/03,12.60
2010,14.85,01/18,9.80,11/24,12.13
2011,12.10,01/04,5.00,12/20,9.36
2012,7.60,02/14,3.96,11/22,5.85
2013,6.98,09/26,3.43,09/03,4.67
2014,6.17,07/07,4.40,10/27,5.42
2015,4.99,01/05,2.61,08/25,3.99
2016,3.43,01/04,2.25,11/29,2.86
2017,3.15,02/03,1.87,08/22,2.70
