燿華,	2367
Year,最高價,日期,最低價,日期,收盤平均價
2000,61.50,4/19,9.85,12/28,33.72
2001,21.00,3/30,7.95,10/05,12.69
2002,21.40,4/25,9.70,12/20,13.60
2003,21.20,12/03,6.95,5/02,11.29
2004,24.70,4/26,11.50,12/28,17.97
2005,14.55,12/30,8.84,5/05,10.89
2006,19.10,12/18,10.20,7/18,13.70
2007,39.80,11/06,15.60,3/06,27.57
2008,30.65,1/02,5.20,11/21,19.60
2009,14.60,11/26,6.20,1/21,10.41
2010,23.55,12/24,9.72,5/25,13.22
2011,21.00,2/15,10.80,12/20,16.21
2012,15.70,3/28,7.82,10/30,11.16
2013,14.30,9/06,8.70,4/09,11.02
2014,14.80,10/03,11.30,10/27,12.41
2015,15.95,3/13,8.31,8/25,12.58
2016,13.15,3/21,8.74,11/21,10.49
2017,27.15,12/25,9.13,1/03,12.27
2018,26.40,1/16,11.65,10/29,19.17
