博磊,	3581
Year,最高價,日期,最低價,日期,收盤平均價
2015,28.40,04/15,11.40,08/25,23.01
2016,22.45,04/28,12.30,01/15,17.77
2017,29.50,05/03,15.90,02/23,23.61
