長佳,	4550
Year,最高價,日期,最低價,日期,收盤平均價
2015,30.10,03/18,17.60,08/24,24.49
2016,26.95,09/05,17.75,01/07,23.46
2017,23.75,03/21,18.35,10/16,21.88
