裕國,	8905
Year,最高價,日期,最低價,日期,收盤平均價
2000,30.60,02/14,6.00,11/21,18.48
2001,11.65,09/10,4.18,07/12,7.65
2002,9.90,05/31,5.40,12/02,7.60
2003,8.90,01/28,5.80,03/12,6.69
2004,13.40,12/31,7.90,01/29,10.58
2005,14.20,11/18,10.90,07/08,12.18
2006,17.05,07/06,12.60,03/09,14.02
2007,23.50,07/25,13.60,03/05,16.78
2008,17.90,05/27,10.20,10/27,14.24
2009,17.10,12/02,10.10,02/20,14.22
2010,18.30,04/16,11.80,07/13,14.29
2011,20.90,10/28,13.20,08/09,16.27
2012,23.50,10/12,14.90,05/14,19.28
2013,39.30,08/09,17.80,01/02,29.70
2014,37.90,02/20,20.90,10/28,28.62
2015,24.40,01/12,10.50,08/25,19.80
2016,17.05,12/15,12.10,11/09,14.78
2017,18.90,06/03,15.05,02/02,16.95
