聯合,	4129
Year,最高價,日期,最低價,日期,收盤平均價
2004,15.00,12/31,13.00,11/08,13.76
2005,19.20,02/21,12.80,11/25,15.04
2006,13.80,12/29,9.80,09/15,11.64
2007,84.00,07/31,14.75,01/02,41.27
2008,50.00,04/25,12.15,12/29,25.96
2009,51.00,07/20,11.90,01/21,35.20
2010,66.80,08/24,32.00,02/09,51.47
2011,57.50,04/25,26.35,12/19,46.58
2012,45.80,08/24,29.25,06/04,39.28
2013,48.00,09/27,36.80,04/01,42.19
2014,63.40,07/07,40.50,12/01,52.38
2015,87.20,11/17,43.80,01/09,68.69
2016,92.50,07/01,57.00,11/09,74.82
2017,76.80,09/06,60.10,01/03,69.00
