中電,	1611
Year,最高價,日期,最低價,日期,收盤平均價
2000,23.90,2/21,6.20,11/21,15.43
2001,11.40,3/28,5.85,9/24,7.93
2002,11.30,4/26,6.50,9/25,8.29
2003,9.90,7/29,6.80,5/09,8.35
2004,14.70,4/16,8.55,8/18,10.35
2005,18.60,12/27,9.00,5/18,11.25
2006,24.45,5/16,13.00,2/13,17.49
2007,24.60,7/18,12.00,12/18,17.07
2008,21.35,4/21,8.50,11/21,14.65
2009,29.20,10/15,9.40,1/21,16.83
2010,32.70,4/06,17.95,2/06,25.03
2011,27.70,7/08,16.40,12/20,22.52
2012,23.65,4/20,16.35,11/22,19.48
2013,18.65,3/12,12.10,11/22,15.64
2014,15.00,1/02,9.90,10/16,12.16
2015,12.15,4/21,6.14,8/24,9.21
2016,11.00,3/17,7.00,1/28,7.93
2017,10.65,9/20,7.45,1/04,8.54
2018,14.65,4/10,8.36,10/29,10.34
2019,11.45,11/25,8.90,9/20,9.81
