萬旭,	6134
Year,最高價,日期,最低價,日期,收盤平均價
2002,98.00,02/19,38.10,11/05,64.78
2003,58.50,08/04,35.90,02/12,44.12
2004,48.10,02/02,19.30,11/02,33.66
2005,44.90,07/20,18.50,01/24,29.48
2006,36.50,12/27,23.40,09/14,27.52
2007,71.90,10/11,34.20,01/03,51.86
2008,55.60,02/22,17.00,12/23,35.04
2009,89.30,12/31,16.50,01/21,59.27
2010,95.20,01/04,32.55,11/10,65.63
2011,36.60,01/05,10.40,12/19,21.99
2012,17.10,02/15,7.34,10/31,12.11
2013,14.85,02/21,8.13,08/22,11.33
2014,12.80,03/04,6.61,11/19,10.09
2015,9.42,03/06,4.46,08/24,7.32
2016,13.80,08/30,6.30,01/15,10.62
2017,18.00,08/17,9.26,01/03,14.45
