和進,	3191
Year,最高價,日期,最低價,日期,收盤平均價
2005,25.05,04/18,15.50,10/19,19.23
2006,57.70,08/11,23.20,01/02,43.95
2007,50.10,04/03,15.40,12/17,35.86
2008,20.65,04/07,4.39,12/30,11.08
2009,14.10,12/31,4.21,01/21,9.80
2010,19.90,05/19,9.72,02/06,15.26
2011,13.80,01/14,6.59,08/26,10.84
2012,10.40,02/14,6.19,06/04,8.53
2013,24.20,09/24,6.71,02/21,17.81
2014,18.75,04/18,14.30,11/27,16.79
2015,26.65,04/24,13.20,08/31,21.24
2016,19.95,03/07,10.75,12/12,14.81
2017,26.45,06/14,11.05,01/23,18.97
