亞德客-KY,	1590
Year,最高價,日期,最低價,日期,收盤平均價
2010,166.00,12/27,130.00,12/13,152.47
2011,272.00,6/01,107.00,11/25,185.67
2012,181.50,3/16,120.50,1/02,155.20
2013,270.00,12/04,136.50,6/26,185.27
2014,360.00,3/05,190.50,10/28,286.23
2015,284.00,1/05,127.00,7/28,200.95
2016,292.00,10/03,129.00,1/18,220.82
2017,536.00,11/24,238.00,1/05,377.75
2018,621.00,4/17,216.50,10/11,398.67
