宏旭-KY,	2243
Year,最高價,日期,最低價,日期,收盤平均價
2017,71.60,11/08,33.80,9/27,51.60
2018,45.85,1/08,16.65,10/12,28.02
2019,23.25,3/12,11.50,12/02,15.79
