艾華,	6204
Year,最高價,日期,最低價,日期,收盤平均價
2002,43.90,12/16,32.10,11/13,40.72
2003,45.80,08/18,30.10,04/14,37.62
2004,41.30,01/13,24.90,10/27,31.13
2005,30.90,03/10,18.30,08/31,24.67
2006,43.35,12/22,24.80,03/10,28.48
2007,47.80,06/29,26.00,12/24,36.23
2008,32.55,02/21,11.20,11/20,21.98
2009,34.75,12/30,11.70,01/21,24.02
2010,36.80,08/04,26.05,02/06,32.50
2011,35.50,02/21,21.80,12/21,30.02
2012,26.40,02/15,21.00,10/29,24.19
2013,26.50,09/06,21.20,05/06,23.91
2014,34.60,04/14,22.10,10/27,29.22
2015,28.15,05/08,20.30,08/27,24.46
2016,24.40,02/24,19.40,11/14,21.73
2017,25.55,08/29,19.75,01/16,22.98
