三洋紡,	1472
Year,最高價,日期,最低價,日期,收盤平均價
2000,14.20,9/11,7.85,11/21,9.92
2001,9.95,2/23,6.25,11/19,7.96
2002,22.10,3/28,7.50,1/14,13.94
2003,21.10,8/14,11.50,12/31,16.21
2004,14.70,2/03,6.50,8/04,9.22
2005,7.90,1/04,4.05,11/09,5.69
2006,8.55,12/27,4.05,3/27,5.05
2007,9.95,7/19,4.70,12/21,6.97
2008,6.59,4/17,1.73,11/21,4.09
2009,5.95,10/16,1.70,2/25,3.48
2010,8.90,10/25,4.50,5/21,5.84
2011,11.25,5/04,6.00,3/16,8.34
2012,20.00,11/09,7.25,6/04,11.83
2013,45.00,10/30,13.00,4/29,20.87
2014,53.50,4/03,24.50,12/27,38.62
2015,26.00,1/05,10.70,6/09,17.00
2016,19.25,8/10,8.50,6/24,12.16
2017,47.55,12/05,10.40,2/03,19.55
2018,42.50,1/09,20.00,11/16,30.01
2019,37.00,2/22,24.60,12/19,32.42
