元大金,	2885
Year,最高價,日期,最低價,日期,收盤平均價
2002,14.50,4/25,8.50,9/09,10.39
2003,13.40,1/24,9.00,5/22,10.43
2004,18.50,3/02,11.10,1/02,14.67
2005,18.60,2/02,11.85,10/28,15.01
2006,17.40,5/10,10.80,3/23,13.84
2007,25.10,10/30,13.95,3/19,18.44
2008,31.50,4/18,10.65,11/21,20.97
2009,26.00,5/11,11.55,2/02,20.23
2010,23.85,1/12,15.85,5/27,19.19
2011,24.05,2/08,14.10,12/20,18.65
2012,17.95,2/04,12.25,6/04,14.59
2013,18.00,12/31,14.10,4/18,15.55
2014,17.90,1/02,14.45,10/17,15.75
2015,18.40,4/27,11.75,8/24,14.75
2016,12.20,12/14,9.97,1/21,11.13
2017,14.15,11/23,11.85,1/04,13.11
2018,16.40,9/28,12.80,2/09,14.44
2019,20.45,12/30,15.00,1/04,18.14
