全新,	2455
Year,最高價,日期,最低價,日期,收盤平均價
2002,51.50,2/20,11.50,12/30,25.31
2003,26.40,3/05,9.85,9/10,16.27
2004,26.60,4/19,6.65,12/01,14.65
2005,18.80,12/15,6.80,5/26,9.81
2006,55.70,11/23,13.90,2/03,34.11
2007,80.50,7/30,36.70,1/24,54.44
2008,59.40,5/21,10.00,11/21,35.45
2009,92.30,12/07,10.70,1/21,44.13
2010,91.60,3/23,50.50,8/12,69.72
2011,84.80,3/04,27.30,12/09,57.16
2012,57.30,3/19,29.00,10/29,43.50
2013,40.30,5/31,26.25,11/13,32.89
2014,34.55,6/16,24.30,10/27,30.16
2015,58.80,7/07,29.55,1/05,39.77
2016,58.10,3/22,39.15,8/01,46.97
2017,118.50,12/11,47.65,1/23,64.94
2018,140.00,3/16,50.50,10/25,92.79
2019,135.00,11/06,59.40,1/04,93.43
