佳邦,	6284
Year,最高價,日期,最低價,日期,收盤平均價
2004,35.40,06/29,20.80,07/20,25.97
2005,86.40,08/10,28.40,01/10,57.75
2006,91.00,01/05,51.90,06/21,65.58
2007,78.00,07/19,47.00,12/18,64.02
2008,52.50,01/02,10.35,11/20,32.96
2009,31.90,12/01,11.60,01/15,22.24
2010,34.00,04/30,22.20,05/26,29.02
2011,42.80,04/27,14.95,12/09,34.50
2012,24.60,03/20,15.70,11/01,19.48
2013,38.35,12/31,16.20,02/06,27.95
2014,57.00,07/08,35.00,01/24,44.81
2015,42.00,04/27,16.20,08/25,29.68
2016,24.95,08/08,18.10,01/18,21.64
2017,32.00,11/27,18.90,04/20,26.20
