中石化,	1314
Year,最高價,日期,最低價,日期,收盤平均價
2000,19.50,2/21,3.75,12/30,12.07
2001,7.25,2/21,2.04,11/29,3.50
2002,7.70,4/09,2.08,10/08,4.42
2003,6.95,1/24,3.05,5/05,4.59
2004,8.90,3/15,4.36,8/18,6.40
2005,10.50,8/15,6.54,12/12,8.25
2006,10.40,12/11,6.60,8/28,8.01
2007,17.60,10/02,8.73,3/05,12.33
2008,21.40,5/23,4.98,10/28,12.31
2009,13.10,11/10,5.48,3/03,9.47
2010,31.30,12/06,9.98,2/06,18.83
2011,48.50,8/02,24.60,12/20,34.81
2012,39.35,3/02,15.85,11/21,26.17
2013,20.05,1/15,13.20,11/14,15.54
2014,14.15,1/09,8.48,10/15,11.32
2015,12.80,1/07,6.80,8/25,9.76
2016,10.75,12/16,7.11,1/18,8.16
2017,16.50,12/01,9.95,1/03,12.62
