嘉威,	3557
Year,最高價,日期,最低價,日期,收盤平均價
2008,86.00,4/30,7.10,11/21,34.57
2009,49.70,9/08,7.50,1/21,32.20
2010,43.10,3/29,18.85,11/04,29.60
2011,25.50,3/04,5.19,12/14,13.13
2012,10.25,2/16,5.61,1/13,8.14
2013,14.65,5/30,6.50,11/19,9.43
2014,9.15,2/21,5.00,11/19,7.46
2015,8.89,3/24,3.28,8/25,5.24
2016,6.67,12/02,2.85,6/13,4.27
2017,13.50,10/16,4.74,8/14,6.81
2018,19.90,2/05,10.75,1/02,16.64
