盟立,	2464
Year,最高價,日期,最低價,日期,收盤平均價
2001,25.30,12/27,13.05,9/19,18.37
2002,34.60,11/07,20.30,7/03,27.01
2003,29.50,1/02,21.00,5/02,24.18
2004,29.20,4/15,19.00,11/11,22.57
2005,32.80,12/26,18.50,1/14,24.34
2006,39.00,4/19,27.90,8/07,32.65
2007,43.40,11/07,32.50,3/05,37.35
2008,42.00,1/02,13.50,11/21,31.12
2009,32.50,12/14,15.20,1/21,22.55
2010,34.55,12/17,27.00,5/27,30.75
2011,36.20,5/11,19.80,11/24,29.51
2012,26.30,3/27,16.80,12/03,21.17
2013,26.60,12/25,19.35,3/06,22.44
2014,34.95,3/07,24.00,10/27,28.67
2015,36.40,12/25,22.15,8/24,28.68
2016,53.30,7/18,30.80,1/18,38.74
2017,49.25,12/26,36.70,5/09,41.24
2018,57.50,1/29,36.30,10/12,44.61
2019,52.20,5/16,36.65,10/07,43.08
