台林,	5353
Year,最高價,日期,最低價,日期,收盤平均價
2000,135.00,03/10,18.70,12/30,70.75
2001,41.10,02/02,9.10,10/18,20.32
2002,23.00,03/22,8.25,12/31,14.22
2003,12.70,12/16,8.00,05/22,9.13
2004,15.60,03/05,7.70,09/20,10.19
2005,9.20,07/04,5.00,10/21,6.91
2006,12.40,12/12,5.50,03/28,7.18
2007,27.85,07/19,8.55,12/20,16.72
2008,11.85,04/16,5.15,09/18,8.20
2009,15.80,12/31,5.66,01/05,10.68
2010,16.00,04/07,10.00,05/26,13.08
2011,19.25,05/24,8.61,12/20,15.42
2012,13.40,03/12,8.22,11/21,10.65
2013,14.40,10/29,8.99,03/04,12.14
2014,16.60,03/18,10.05,10/16,14.29
2015,13.20,04/27,7.29,08/25,11.03
2016,11.70,02/18,8.82,01/14,10.61
2017,14.65,09/05,10.30,01/04,12.22
