美利達,	9914
Year,最高價,日期,最低價,日期,收盤平均價
2000,50.50,3/14,12.35,11/21,28.74
2001,22.10,3/01,5.80,11/02,13.09
2002,19.30,11/15,7.50,2/26,13.02
2003,20.00,1/10,10.20,5/02,14.50
2004,22.10,12/29,11.00,5/18,15.71
2005,25.45,8/23,15.95,4/20,20.99
2006,36.90,12/26,19.70,8/11,23.86
2007,78.00,9/03,32.50,3/05,54.94
2008,78.10,7/14,38.60,10/20,58.41
2009,60.00,8/28,32.50,3/03,48.75
2010,57.50,8/03,42.30,5/26,49.94
2011,76.50,7/28,51.60,3/15,63.04
2012,136.00,12/12,62.80,1/02,105.46
2013,238.50,10/07,122.00,1/15,188.87
2014,243.00,8/01,179.00,2/05,207.24
2015,263.50,3/06,145.00,8/24,206.42
2016,178.00,1/04,116.00,5/10,140.17
2017,172.00,1/09,116.00,11/27,146.92
2018,167.50,7/02,104.00,10/30,134.72
