台南,	1473
Year,最高價,日期,最低價,日期,收盤平均價
2000,56.50,9/11,34.30,11/07,41.69
2001,62.50,3/15,35.10,11/05,44.71
2002,48.70,6/03,36.00,8/06,40.88
2003,55.00,8/19,37.90,4/28,43.85
2004,51.50,2/23,38.90,11/04,44.31
2005,43.85,6/27,37.00,12/14,40.21
2006,57.50,12/29,36.10,1/24,40.99
2007,59.90,1/12,41.10,12/18,51.03
2008,44.00,1/15,15.90,11/24,30.17
2009,39.20,12/30,16.65,2/02,22.76
2010,51.10,8/23,30.00,2/03,38.94
2011,46.80,1/07,32.60,10/04,38.69
2012,40.60,2/23,27.15,9/20,32.07
2013,40.50,4/26,28.40,12/12,32.98
2014,35.05,2/21,23.50,10/28,29.60
2015,33.90,4/30,20.90,8/24,27.18
2016,44.00,3/17,27.15,9/02,34.43
2017,30.50,3/08,23.20,12/08,25.83
2018,24.90,1/18,15.80,10/19,20.89
2019,31.00,6/17,17.10,1/04,23.97
