南帝,	2108
Year,最高價,日期,最低價,日期,收盤平均價
2000,20.30,2/21,5.75,11/24,12.83
2001,14.40,12/18,7.20,1/02,9.73
2002,21.10,6/24,11.00,10/11,15.36
2003,17.20,1/16,11.55,9/15,13.04
2004,14.80,3/05,9.20,8/09,11.25
2005,14.85,8/03,10.40,1/31,12.37
2006,21.95,12/26,12.75,3/01,14.80
2007,40.60,9/12,17.90,3/28,26.24
2008,38.45,5/16,15.20,12/05,27.17
2009,26.40,7/24,15.00,3/03,21.80
2010,24.50,1/04,19.70,2/06,21.52
2011,36.90,7/28,21.65,1/03,27.33
2012,27.85,3/20,15.50,11/22,23.58
2013,23.80,10/03,18.35,8/23,19.77
2014,20.15,1/07,14.70,10/27,17.52
2015,31.20,11/26,15.80,2/26,23.09
2016,28.90,4/19,20.75,11/15,24.45
2017,26.25,3/16,21.25,8/14,23.17
2018,33.25,8/23,21.50,2/09,27.31
2019,37.70,3/15,27.50,1/04,32.44
