台聯電,	4905
Year,最高價,日期,最低價,日期,收盤平均價
2001,31.30,12/28,17.10,12/07,24.40
2002,29.50,03/14,11.20,10/07,18.58
2003,27.00,08/04,9.50,05/22,13.08
2004,14.05,04/19,5.50,12/31,9.21
2005,8.20,12/27,4.76,02/03,6.16
2006,13.70,12/20,6.92,02/23,9.15
2007,24.20,06/29,12.45,12/18,15.74
2008,16.50,04/21,8.49,10/28,12.49
2009,21.10,12/31,7.98,01/17,14.11
2010,24.70,09/24,17.15,02/02,21.07
2011,22.70,01/12,17.90,11/30,20.71
2012,33.50,05/30,17.70,01/17,25.97
2013,25.30,01/09,19.50,10/29,22.25
2014,40.00,07/15,19.75,02/10,31.71
2015,57.90,07/02,30.80,08/24,45.58
2016,60.40,03/17,39.40,11/04,49.44
2017,76.00,11/09,40.00,04/19,55.11
