先豐,	5349
Year,最高價,日期,最低價,日期,收盤平均價
2000,74.50,03/06,21.30,11/20,43.66
2001,32.00,01/31,6.95,09/21,17.81
2002,36.50,01/28,7.90,12/31,16.93
2003,13.35,12/09,7.10,05/08,9.43
2004,17.70,04/13,7.20,12/28,11.82
2005,16.00,12/26,7.00,01/28,10.85
2006,14.95,01/03,9.31,08/02,11.00
2007,14.05,07/17,8.13,11/12,10.38
2008,10.90,04/28,2.82,11/25,6.79
2009,21.35,12/29,2.88,01/14,13.84
2010,22.25,04/27,13.70,02/06,17.91
2011,31.70,06/03,13.40,03/16,22.53
2012,25.75,03/05,15.35,01/02,20.92
2013,40.30,09/06,20.50,01/21,30.26
2014,44.60,12/24,29.10,08/08,36.42
2015,66.20,04/17,23.10,08/25,41.64
2016,53.50,04/26,24.50,01/22,40.27
2017,39.30,12/14,21.70,08/14,31.23
