綠意,	2596
Year,最高價,日期,最低價,日期,收盤平均價
2009,39.30,06/02,20.55,08/26,26.13
2010,29.80,01/04,17.35,11/04,24.41
2011,21.00,01/04,12.60,12/20,17.34
2012,18.50,12/25,12.50,01/17,16.09
2013,24.50,04/08,17.00,11/13,21.59
2014,21.20,02/25,16.00,10/15,18.75
2015,18.95,03/23,11.80,08/25,16.74
2016,20.50,11/14,12.00,02/18,17.30
2017,22.50,03/24,15.90,08/15,19.84
