德淵,	4720
Year,最高價,日期,最低價,日期,收盤平均價
2015,18.20,11/24,14.10,8/24,15.53
2016,17.65,3/10,14.45,12/08,15.96
2017,15.30,3/13,13.75,8/16,14.40
2018,15.70,4/24,11.40,10/15,13.85
2019,14.95,7/25,13.20,7/18,13.74
