精技,	2414
Year,最高價,日期,最低價,日期,收盤平均價
2000,78.50,9/28,25.50,12/28,44.64
2001,48.10,3/19,9.50,10/09,25.48
2002,26.40,4/04,15.50,12/20,20.47
2003,23.80,7/21,13.30,4/30,16.18
2004,19.20,3/01,10.00,12/07,13.55
2005,19.20,7/15,9.70,1/14,12.91
2006,16.50,12/27,11.20,6/08,12.81
2007,22.90,7/31,11.70,12/18,16.82
2008,21.20,5/20,8.00,11/21,13.71
2009,24.00,12/31,8.40,1/13,14.88
2010,23.45,1/04,15.60,11/24,18.37
2011,17.70,1/14,11.45,8/09,14.81
2012,16.75,3/27,13.20,1/02,14.85
2013,15.40,7/24,13.40,11/22,14.33
2014,18.85,6/05,14.55,1/02,16.86
2015,22.60,4/20,13.50,8/25,17.57
2016,18.25,4/13,15.10,1/21,16.52
2017,21.80,9/06,17.05,1/05,18.62
