綠河-KY,	8444
Year,最高價,日期,最低價,日期,收盤平均價
2015,81.40,12/01,59.50,11/12,69.08
2016,203.00,12/15,67.60,01/14,142.18
2017,201.50,01/18,139.00,12/13,171.69
