天剛,	5310
Year,最高價,日期,最低價,日期,收盤平均價
2000,53.50,04/11,6.55,12/29,27.51
2001,17.70,02/16,7.10,01/02,11.43
2002,43.90,04/04,10.30,12/25,27.72
2003,14.50,04/22,7.75,09/10,10.64
2004,11.75,02/20,4.10,12/06,7.73
2005,5.44,03/11,2.10,09/22,3.65
2006,6.08,10/12,2.87,09/14,4.23
2007,10.75,04/17,1.31,12/31,4.73
2008,17.50,12/29,1.09,01/25,7.60
2009,83.90,07/21,13.60,01/09,61.47
2010,71.90,04/14,33.00,11/09,57.99
2011,50.00,05/18,22.05,11/10,40.54
2012,57.00,04/13,22.65,01/11,40.62
2013,42.90,01/11,25.50,08/15,36.06
2014,48.80,07/04,25.65,11/18,37.92
2015,38.00,02/13,25.20,08/21,30.58
2016,31.35,12/19,21.60,11/24,26.19
2017,32.95,03/22,24.35,01/03,28.99
