永豐金,	2890
Year,最高價,日期,最低價,日期,收盤平均價
2002,16.80,5/09,13.25,10/17,14.54
2003,20.20,12/11,10.60,4/29,14.42
2004,21.50,3/03,15.20,8/05,17.83
2005,19.70,3/01,13.00,11/03,16.48
2006,18.00,2/07,14.25,8/28,16.27
2007,18.65,7/16,11.30,12/18,15.15
2008,15.60,4/17,5.24,10/28,11.25
2009,13.90,10/01,5.31,2/02,9.97
2010,13.55,12/31,9.24,6/07,11.12
2011,14.40,1/26,8.00,12/19,11.60
2012,13.25,7/30,8.56,1/16,11.10
2013,15.40,8/05,12.40,1/24,14.15
2014,15.10,8/28,12.40,12/18,13.69
2015,14.35,5/13,9.19,12/21,12.13
2016,10.70,8/10,8.01,1/22,9.35
2017,9.77,9/12,8.87,6/19,9.34
2018,11.65,8/01,9.48,2/06,10.65
2019,13.35,12/20,10.05,1/04,12.01
