安集,	6477
Year,最高價,日期,最低價,日期,收盤平均價
2016,23.90,6/22,15.50,9/30,18.92
2017,28.20,11/23,15.20,6/26,19.16
2018,28.00,5/10,16.30,10/29,22.04
