凱柏實業,	3073
Year,最高價,日期,最低價,日期,收盤平均價
2007,70.40,10/26,44.10,10/16,54.73
2008,59.60,05/13,31.00,12/31,43.95
2009,54.50,10/07,31.00,01/05,44.46
2010,53.50,01/04,23.65,12/30,38.63
2011,24.75,01/03,11.35,08/09,16.26
2012,31.35,04/16,3.73,11/20,17.79
2013,15.80,10/07,3.79,03/08,5.46
2014,21.75,08/06,8.96,01/24,16.13
2015,14.80,01/06,4.81,09/16,8.91
2016,20.30,08/05,5.61,01/07,12.80
2017,12.30,02/06,7.70,12/08,10.32
