力新,	5202
Year,最高價,日期,最低價,日期,收盤平均價
2000,44.70,10/18,14.25,12/29,25.91
2001,35.80,03/15,10.10,10/08,20.17
2002,29.10,03/06,10.75,10/14,17.76
2003,23.90,08/08,9.05,05/06,13.54
2004,19.90,04/21,8.05,12/03,13.58
2005,10.50,09/15,7.00,05/25,8.68
2006,11.30,12/29,6.61,09/14,7.83
2007,15.80,01/10,6.64,12/21,10.45
2008,8.00,05/19,3.20,11/26,5.66
2009,9.53,12/17,3.58,01/21,6.02
2010,17.30,05/31,7.65,01/28,13.63
2011,14.75,01/06,5.37,11/24,11.43
2012,7.60,02/13,4.78,09/10,6.05
2013,6.42,04/15,4.97,11/18,5.75
2014,25.00,12/02,5.40,05/15,14.17
2015,21.80,03/06,12.00,08/25,17.85
2016,24.65,12/30,12.60,02/15,18.11
2017,41.55,02/20,22.00,01/05,29.06
