南港,	2101
Year,最高價,日期,最低價,日期,收盤平均價
2000,82.00,2/21,5.90,10/05,47.57
2001,12.85,4/27,2.64,11/05,4.91
2002,16.10,12/18,4.75,2/06,7.54
2003,28.90,12/25,11.80,3/11,19.68
2004,44.00,3/15,28.50,1/02,37.75
2005,43.50,12/30,26.60,5/18,34.09
2006,73.50,5/15,38.00,2/23,47.55
2007,68.90,7/26,32.95,12/21,52.46
2008,61.00,3/24,11.40,11/21,35.15
2009,42.50,12/31,12.50,2/02,28.36
2010,51.50,1/14,36.30,2/06,44.23
2011,62.40,7/29,42.05,3/15,47.51
2012,50.80,2/14,32.05,11/22,42.25
2013,39.40,10/07,32.80,6/25,35.58
2014,39.30,5/14,29.80,10/13,34.73
2015,34.00,1/12,24.40,8/26,29.77
2016,34.55,3/31,24.55,5/13,28.73
2017,32.40,2/16,26.05,12/28,28.25
2018,28.40,1/10,22.60,10/12,25.86
2019,59.40,10/16,25.00,1/04,38.53
