系通,	5348
Year,最高價,日期,最低價,日期,收盤平均價
2000,40.00,03/10,6.90,11/30,19.88
2001,17.70,04/20,2.65,12/03,8.90
2002,9.45,05/16,3.74,12/27,5.50
2003,5.40,02/14,2.14,10/24,3.57
2004,9.30,04/12,2.00,12/06,5.77
2005,8.25,12/27,1.70,06/24,3.99
2006,26.10,04/10,6.10,02/22,13.26
2007,65.90,07/13,17.60,01/02,41.32
2008,29.00,01/03,7.21,12/03,16.13
2009,19.35,12/28,8.90,01/16,14.88
2010,21.00,04/30,13.15,02/08,15.98
2011,20.95,11/29,12.75,08/09,16.23
2012,21.15,09/03,13.35,12/19,17.52
2013,15.35,01/10,9.20,12/18,13.16
2014,14.30,07/30,9.45,11/25,11.58
2015,12.05,01/09,5.82,12/09,10.04
2016,8.55,05/10,4.13,11/15,5.68
2017,6.92,12/29,3.55,10/30,5.16
