樂士,	1529
Year,最高價,日期,最低價,日期,收盤平均價
2000,14.30,9/11,7.55,12/08,9.77
2001,10.90,1/08,4.44,11/30,7.13
2002,17.80,4/03,5.15,1/07,10.78
2003,14.00,1/23,7.45,10/06,9.50
2004,13.35,2/11,5.65,12/28,8.71
2005,7.78,8/24,3.52,5/23,5.32
2006,7.00,5/10,3.78,9/14,5.27
2007,19.65,8/07,4.71,2/13,11.42
2008,10.20,5/23,1.39,11/21,5.58
2009,6.56,12/17,1.58,2/02,3.77
2010,10.55,8/18,4.21,2/09,6.59
2011,6.05,6/07,2.97,12/23,4.35
2012,3.47,2/06,1.60,12/14,2.26
2013,3.85,9/24,1.70,1/02,2.50
2014,5.22,10/27,2.26,1/07,3.41
2015,6.20,11/03,2.87,6/03,4.23
2016,5.50,2/02,2.16,4/20,3.85
2017,4.60,2/13,2.85,12/06,3.46
2018,22.50,12/24,2.33,12/10,3.64
2019,19.85,12/16,12.40,8/02,15.81
