安心,	1259
Year,最高價,日期,最低價,日期,收盤平均價
2011,168.50,12/15,146.00,12/19,159.94
2012,196.50,02/29,79.00,11/01,152.23
2013,88.70,03/01,69.50,07/15,78.10
2014,75.40,03/31,65.40,11/27,70.45
2015,76.90,12/07,57.70,10/01,66.82
2016,92.30,09/22,68.10,04/28,76.90
2017,109.00,06/05,75.00,01/23,89.47
