星寶國際,	6130
Year,最高價,日期,最低價,日期,收盤平均價
2002,51.00,04/04,13.70,10/14,24.61
2003,35.80,01/14,12.40,05/02,18.50
2004,31.20,04/14,5.95,11/18,16.66
2005,7.10,01/04,1.02,12/21,3.15
2006,22.10,12/07,1.05,09/11,5.03
2007,169.00,07/25,17.80,01/02,70.50
2008,52.00,03/06,1.99,11/28,29.28
2011,55.60,12/30,26.60,12/15,46.70
2012,138.00,11/08,58.20,08/27,109.85
2013,212.00,03/25,45.55,11/08,103.97
2014,57.50,07/03,31.60,03/10,43.15
2015,42.00,04/08,22.60,08/25,33.99
2016,31.90,01/21,20.20,11/09,27.08
2017,76.80,02/20,27.65,01/04,53.85
