精聯,	3652
Year,最高價,日期,最低價,日期,收盤平均價
2009,44.40,12/22,31.30,09/10,37.00
2010,50.00,04/27,34.00,12/07,42.42
2011,39.15,01/10,18.35,11/22,31.55
2012,24.65,02/20,15.45,11/16,19.51
2013,26.40,12/25,16.05,04/16,20.57
2014,34.90,02/24,21.35,10/17,29.04
2015,27.00,01/15,12.60,08/25,21.74
2016,36.50,12/23,14.95,01/21,29.17
2017,34.00,01/03,19.60,08/11,25.53
